id,referencia,marca,capacidad,ciudad,responsable
9270,ACH01,SONY,1911,Bello,Luis Perez
1799,ACH43,RICO,382,Medellín,Federico Gutierrez
9423,ACH01,KALLEY,1566,Medellín,Anibal Gaviria
3146,ACH43,KALLEY,563,Sabaneta,Sergio Fajardo
3280,ACH43,KALLEY,1969,Envigado,Sergio Fajardo
1622,ACH22,SONY,918,Medellín,Federico Gutierrez
3858,ACH01,KALLEY,1739,Envigado,Sergio Fajardo
5779,ACH01,KALLEY,694,Envigado,Anibal Gaviria
3434,ACH22,RICO,1768,Envigado,Anibal Gaviria
9954,ACH22,SONY,133,Sabaneta,Luis Perez
3117,ACH22,RICO,1852,Sabaneta,Federico Gutierrez
538,ACH22,RICO,1217,Medellín,Daniel Quitero
7990,ACH22,SONY,604,Envigado,Federico Gutierrez
3385,ACH22,KALLEY,243,Bello,Federico Gutierrez
2715,ACH43,KALLEY,838,Bello,Sergio Fajardo
2317,ACH43,KALLEY,582,Envigado,Luis Perez
9677,ACH43,RICO,1897,Medellín,Anibal Gaviria
3772,ACH01,SONY,972,Caldas,Luis Perez
7156,ACH43,KALLEY,370,Medellín,Luis Perez
5725,ACH01,RICO,1976,Medellín,Federico Gutierrez
4235,ACH22,KALLEY,1175,Sabaneta,Federico Gutierrez
7600,ACH43,RICO,414,Caldas,Luis Perez
8132,ACH22,SONY,1166,Bello,Sergio Fajardo
5533,ACH22,RICO,643,Envigado,Daniel Quitero
6921,ACH43,RICO,287,Sabaneta,Luis Perez
2823,ACH01,KALLEY,256,Sabaneta,Luis Perez
4119,ACH01,SONY,203,Caldas,Anibal Gaviria
8464,ACH01,SONY,1832,Bello,Sergio Fajardo
4380,ACH43,KALLEY,229,Envigado,Sergio Fajardo
255,ACH22,KALLEY,1071,Caldas,Daniel Quitero
2030,ACH43,SONY,1077,Caldas,Daniel Quitero
6019,ACH01,RICO,719,Medellín,Sergio Fajardo
7643,ACH01,RICO,857,Sabaneta,Federico Gutierrez
3474,ACH43,SONY,1684,Caldas,Daniel Quitero
4882,ACH22,KALLEY,824,Caldas,Sergio Fajardo
364,ACH22,SONY,1317,Sabaneta,Federico Gutierrez
4776,ACH01,SONY,692,Bello,Daniel Quitero
4149,ACH43,RICO,1533,Envigado,Anibal Gaviria
7317,ACH01,RICO,594,Medellín,Sergio Fajardo
5877,ACH01,SONY,768,Bello,Daniel Quitero
4460,ACH22,RICO,1521,Medellín,Daniel Quitero
7539,ACH43,KALLEY,200,Envigado,Anibal Gaviria
6965,ACH22,KALLEY,1487,Caldas,Daniel Quitero
7055,ACH22,SONY,1260,Bello,Daniel Quitero
2018,ACH22,SONY,1028,Bello,Luis Perez
996,ACH43,KALLEY,897,Caldas,Sergio Fajardo
54,ACH43,KALLEY,1982,Medellín,Luis Perez
9107,ACH43,SONY,1592,Sabaneta,Federico Gutierrez
4853,ACH43,KALLEY,119,Sabaneta,Federico Gutierrez
2871,ACH22,RICO,731,Sabaneta,Anibal Gaviria
2954,ACH01,SONY,1064,Medellín,Federico Gutierrez
9113,ACH43,SONY,747,Envigado,Daniel Quitero
3692,ACH43,RICO,1568,Medellín,Luis Perez
7161,ACH43,SONY,1414,Envigado,Federico Gutierrez
6028,ACH22,SONY,884,Medellín,Federico Gutierrez
1846,ACH22,KALLEY,1031,Sabaneta,Anibal Gaviria
9385,ACH43,RICO,666,Bello,Sergio Fajardo
8709,ACH01,RICO,500,Caldas,Daniel Quitero
9305,ACH22,KALLEY,1872,Bello,Sergio Fajardo
7595,ACH43,SONY,1438,Envigado,Anibal Gaviria
5675,ACH01,SONY,693,Caldas,Federico Gutierrez
7023,ACH43,SONY,1159,Sabaneta,Federico Gutierrez
2374,ACH01,RICO,1523,Sabaneta,Sergio Fajardo
6942,ACH22,RICO,1613,Envigado,Luis Perez
1301,ACH22,RICO,892,Bello,Anibal Gaviria
6298,ACH22,KALLEY,1154,Bello,Federico Gutierrez
1488,ACH22,KALLEY,1582,Caldas,Anibal Gaviria
9538,ACH22,KALLEY,610,Medellín,Anibal Gaviria
7434,ACH43,SONY,1856,Envigado,Sergio Fajardo
1408,ACH01,SONY,1859,Medellín,Daniel Quitero
1534,ACH43,KALLEY,1898,Sabaneta,Federico Gutierrez
8564,ACH22,KALLEY,1369,Medellín,Anibal Gaviria
2479,ACH22,KALLEY,1535,Medellín,Anibal Gaviria
2424,ACH22,RICO,1956,Sabaneta,Federico Gutierrez
1938,ACH43,RICO,466,Sabaneta,Sergio Fajardo
674,ACH43,SONY,1758,Envigado,Sergio Fajardo
278,ACH43,KALLEY,1066,Envigado,Sergio Fajardo
2413,ACH01,SONY,1684,Sabaneta,Daniel Quitero
7834,ACH01,RICO,231,Envigado,Luis Perez
5074,ACH43,SONY,312,Bello,Daniel Quitero
242,ACH01,KALLEY,758,Envigado,Federico Gutierrez
6868,ACH22,SONY,1700,Caldas,Anibal Gaviria
7214,ACH22,KALLEY,837,Bello,Daniel Quitero
5947,ACH01,KALLEY,772,Medellín,Luis Perez
9065,ACH43,SONY,940,Sabaneta,Federico Gutierrez
5886,ACH01,KALLEY,446,Bello,Anibal Gaviria
1525,ACH22,SONY,645,Medellín,Anibal Gaviria
1413,ACH01,KALLEY,510,Caldas,Federico Gutierrez
7757,ACH01,KALLEY,1776,Caldas,Luis Perez
4476,ACH01,KALLEY,1570,Caldas,Luis Perez
300,ACH22,SONY,150,Envigado,Sergio Fajardo
1877,ACH22,KALLEY,952,Caldas,Anibal Gaviria
1190,ACH43,RICO,659,Sabaneta,Luis Perez
499,ACH01,SONY,1542,Envigado,Daniel Quitero
7347,ACH22,KALLEY,1085,Caldas,Anibal Gaviria
98,ACH43,KALLEY,452,Sabaneta,Anibal Gaviria
648,ACH22,SONY,1784,Sabaneta,Anibal Gaviria
1140,ACH01,RICO,158,Caldas,Daniel Quitero
8027,ACH22,RICO,1219,Caldas,Luis Perez
1917,ACH01,RICO,1616,Bello,Federico Gutierrez
2116,ACH43,RICO,1692,Medellín,Anibal Gaviria
9574,ACH22,SONY,488,Bello,Luis Perez
6882,ACH22,RICO,149,Bello,Luis Perez
3377,ACH22,SONY,297,Caldas,Sergio Fajardo
5407,ACH22,KALLEY,152,Medellín,Federico Gutierrez
1118,ACH22,SONY,991,Caldas,Sergio Fajardo
2094,ACH43,SONY,1366,Caldas,Anibal Gaviria
5387,ACH43,SONY,998,Medellín,Federico Gutierrez
929,ACH43,RICO,1806,Sabaneta,Daniel Quitero
636,ACH01,SONY,351,Envigado,Luis Perez
5059,ACH43,SONY,1195,Caldas,Sergio Fajardo
4820,ACH43,KALLEY,639,Medellín,Anibal Gaviria
7713,ACH01,RICO,1089,Caldas,Anibal Gaviria
5704,ACH22,RICO,294,Envigado,Daniel Quitero
8286,ACH22,SONY,175,Caldas,Luis Perez
9795,ACH22,RICO,1067,Envigado,Daniel Quitero
3697,ACH01,SONY,1405,Sabaneta,Sergio Fajardo
8154,ACH01,RICO,937,Sabaneta,Anibal Gaviria
736,ACH22,KALLEY,961,Bello,Luis Perez
4322,ACH22,SONY,1890,Medellín,Anibal Gaviria
8771,ACH43,KALLEY,936,Caldas,Anibal Gaviria
6752,ACH01,SONY,1279,Bello,Anibal Gaviria
9954,ACH01,KALLEY,998,Caldas,Federico Gutierrez
8807,ACH01,KALLEY,187,Envigado,Federico Gutierrez
1612,ACH01,RICO,1908,Bello,Luis Perez
8577,ACH01,SONY,644,Bello,Federico Gutierrez
5903,ACH43,KALLEY,1229,Caldas,Anibal Gaviria
3063,ACH01,KALLEY,1334,Envigado,Federico Gutierrez
3153,ACH22,SONY,294,Sabaneta,Luis Perez
4148,ACH43,SONY,1070,Envigado,Luis Perez
2256,ACH01,SONY,335,Caldas,Anibal Gaviria
3679,ACH01,KALLEY,1525,Sabaneta,Federico Gutierrez
6699,ACH01,SONY,834,Sabaneta,Daniel Quitero
6367,ACH22,KALLEY,1683,Medellín,Federico Gutierrez
7089,ACH01,RICO,540,Caldas,Anibal Gaviria
7232,ACH43,RICO,1936,Caldas,Daniel Quitero
5873,ACH43,KALLEY,1169,Envigado,Anibal Gaviria
791,ACH43,RICO,1892,Sabaneta,Anibal Gaviria
2783,ACH22,SONY,1051,Sabaneta,Sergio Fajardo
9350,ACH43,SONY,1954,Bello,Luis Perez
3200,ACH43,RICO,1127,Medellín,Sergio Fajardo
3063,ACH01,SONY,163,Caldas,Anibal Gaviria
8911,ACH01,SONY,425,Sabaneta,Daniel Quitero
5049,ACH01,KALLEY,1613,Medellín,Federico Gutierrez
9368,ACH43,SONY,653,Envigado,Luis Perez
1710,ACH43,SONY,893,Envigado,Anibal Gaviria
996,ACH22,SONY,422,Caldas,Anibal Gaviria
5636,ACH43,KALLEY,860,Medellín,Anibal Gaviria
2637,ACH43,RICO,1462,Sabaneta,Daniel Quitero
5909,ACH22,SONY,1652,Envigado,Daniel Quitero
6066,ACH43,KALLEY,215,Envigado,Anibal Gaviria
9321,ACH43,RICO,267,Caldas,Luis Perez
859,ACH01,RICO,1785,Bello,Sergio Fajardo
1770,ACH22,KALLEY,463,Medellín,Sergio Fajardo
5575,ACH22,SONY,550,Bello,Anibal Gaviria
4845,ACH01,SONY,1981,Envigado,Federico Gutierrez
9103,ACH22,SONY,173,Medellín,Anibal Gaviria
3489,ACH01,RICO,921,Caldas,Daniel Quitero
5585,ACH43,RICO,814,Bello,Federico Gutierrez
649,ACH43,KALLEY,1406,Medellín,Anibal Gaviria
9224,ACH01,KALLEY,1250,Caldas,Luis Perez
1963,ACH22,SONY,1709,Envigado,Sergio Fajardo
8557,ACH01,SONY,1916,Sabaneta,Anibal Gaviria
9299,ACH01,KALLEY,801,Envigado,Sergio Fajardo
8012,ACH01,SONY,1203,Medellín,Sergio Fajardo
8663,ACH01,KALLEY,355,Sabaneta,Sergio Fajardo
4887,ACH43,RICO,1725,Bello,Daniel Quitero
7041,ACH22,SONY,918,Sabaneta,Sergio Fajardo
641,ACH01,KALLEY,1945,Bello,Sergio Fajardo
6371,ACH22,SONY,214,Bello,Daniel Quitero
961,ACH01,SONY,1956,Sabaneta,Sergio Fajardo
3177,ACH22,RICO,1783,Bello,Luis Perez
3244,ACH01,RICO,1838,Medellín,Sergio Fajardo
6166,ACH43,SONY,1701,Bello,Luis Perez
620,ACH43,SONY,494,Medellín,Anibal Gaviria
1213,ACH01,SONY,922,Bello,Anibal Gaviria
1902,ACH43,RICO,1837,Bello,Daniel Quitero
9391,ACH01,KALLEY,1234,Medellín,Daniel Quitero
8521,ACH43,KALLEY,1466,Envigado,Sergio Fajardo
6027,ACH22,RICO,147,Sabaneta,Federico Gutierrez
9451,ACH43,RICO,1445,Sabaneta,Luis Perez
4929,ACH43,SONY,835,Caldas,Luis Perez
4659,ACH01,KALLEY,1239,Envigado,Anibal Gaviria
1985,ACH43,SONY,1867,Sabaneta,Sergio Fajardo
3227,ACH01,KALLEY,1245,Envigado,Luis Perez
2736,ACH01,RICO,1963,Medellín,Luis Perez
5401,ACH01,RICO,369,Medellín,Daniel Quitero
2542,ACH43,SONY,432,Sabaneta,Federico Gutierrez
1825,ACH01,SONY,842,Sabaneta,Luis Perez
4767,ACH01,SONY,297,Sabaneta,Federico Gutierrez
2732,ACH22,KALLEY,1886,Caldas,Luis Perez
7213,ACH43,RICO,1357,Sabaneta,Federico Gutierrez
2496,ACH43,KALLEY,1817,Bello,Sergio Fajardo
6118,ACH01,KALLEY,103,Envigado,Luis Perez
3802,ACH22,KALLEY,1847,Caldas,Federico Gutierrez
6766,ACH01,SONY,1160,Envigado,Daniel Quitero
4005,ACH01,SONY,1445,Bello,Daniel Quitero
1249,ACH22,KALLEY,1834,Sabaneta,Daniel Quitero
4496,ACH22,RICO,1079,Caldas,Luis Perez
4454,ACH43,RICO,917,Caldas,Federico Gutierrez
7815,ACH22,KALLEY,365,Sabaneta,Luis Perez
6617,ACH01,RICO,1474,Envigado,Daniel Quitero
7878,ACH22,KALLEY,945,Envigado,Daniel Quitero
5796,ACH01,RICO,1261,Sabaneta,Anibal Gaviria
8155,ACH22,SONY,1133,Bello,Daniel Quitero
9978,ACH22,KALLEY,1081,Caldas,Federico Gutierrez
5981,ACH01,KALLEY,1280,Sabaneta,Sergio Fajardo
1327,ACH43,KALLEY,174,Sabaneta,Luis Perez
8171,ACH43,RICO,744,Bello,Sergio Fajardo
645,ACH22,KALLEY,365,Bello,Sergio Fajardo
3031,ACH22,KALLEY,1140,Medellín,Federico Gutierrez
1859,ACH01,RICO,936,Bello,Daniel Quitero
3952,ACH22,SONY,1611,Envigado,Daniel Quitero
2740,ACH01,RICO,1287,Caldas,Luis Perez
7919,ACH43,SONY,608,Envigado,Luis Perez
1731,ACH22,KALLEY,1018,Medellín,Anibal Gaviria
5593,ACH22,SONY,1455,Sabaneta,Federico Gutierrez
8989,ACH43,SONY,1817,Medellín,Daniel Quitero
7459,ACH01,KALLEY,1542,Caldas,Luis Perez
1460,ACH43,RICO,1383,Envigado,Sergio Fajardo
8387,ACH43,KALLEY,797,Bello,Daniel Quitero
6063,ACH43,SONY,1122,Medellín,Luis Perez
5115,ACH43,SONY,480,Caldas,Daniel Quitero
2212,ACH22,KALLEY,162,Caldas,Sergio Fajardo
6854,ACH22,SONY,154,Medellín,Anibal Gaviria
2186,ACH43,KALLEY,1219,Caldas,Daniel Quitero
9594,ACH01,SONY,296,Sabaneta,Luis Perez
8358,ACH43,KALLEY,1327,Sabaneta,Luis Perez
6526,ACH43,KALLEY,1956,Caldas,Federico Gutierrez
4796,ACH22,RICO,745,Sabaneta,Anibal Gaviria
9530,ACH01,KALLEY,499,Bello,Anibal Gaviria
990,ACH22,RICO,1491,Medellín,Federico Gutierrez
1979,ACH01,SONY,551,Sabaneta,Anibal Gaviria
5678,ACH43,RICO,1033,Caldas,Sergio Fajardo
2771,ACH01,KALLEY,904,Caldas,Sergio Fajardo
2527,ACH22,RICO,530,Caldas,Luis Perez
9884,ACH43,RICO,508,Caldas,Luis Perez
4330,ACH01,KALLEY,1502,Bello,Daniel Quitero
3129,ACH22,SONY,1455,Bello,Federico Gutierrez
4547,ACH22,SONY,1986,Bello,Sergio Fajardo
8526,ACH01,RICO,759,Bello,Anibal Gaviria
2346,ACH01,KALLEY,1873,Caldas,Federico Gutierrez
2374,ACH01,RICO,1742,Bello,Federico Gutierrez
9720,ACH01,RICO,124,Medellín,Daniel Quitero
8992,ACH43,KALLEY,1149,Medellín,Anibal Gaviria
5279,ACH43,RICO,419,Bello,Federico Gutierrez
9764,ACH43,RICO,489,Envigado,Sergio Fajardo
4663,ACH01,SONY,948,Sabaneta,Anibal Gaviria
3973,ACH22,RICO,1789,Medellín,Federico Gutierrez
759,ACH01,KALLEY,1379,Bello,Federico Gutierrez
1192,ACH22,RICO,1370,Medellín,Anibal Gaviria
838,ACH22,KALLEY,280,Sabaneta,Anibal Gaviria
8194,ACH01,KALLEY,1834,Bello,Luis Perez
6469,ACH22,RICO,1890,Bello,Daniel Quitero
1339,ACH22,KALLEY,1312,Envigado,Anibal Gaviria
5616,ACH22,RICO,1776,Envigado,Federico Gutierrez
6102,ACH22,RICO,1901,Bello,Federico Gutierrez
9696,ACH43,SONY,547,Sabaneta,Daniel Quitero
9474,ACH22,SONY,1916,Caldas,Anibal Gaviria
5334,ACH43,RICO,1405,Bello,Luis Perez
7708,ACH43,KALLEY,124,Caldas,Daniel Quitero
5067,ACH43,KALLEY,758,Medellín,Daniel Quitero
3910,ACH22,KALLEY,970,Envigado,Anibal Gaviria
9810,ACH01,SONY,1924,Bello,Sergio Fajardo
8549,ACH22,RICO,1822,Medellín,Anibal Gaviria
4159,ACH43,SONY,1085,Bello,Federico Gutierrez
8378,ACH43,KALLEY,1863,Medellín,Luis Perez
5782,ACH43,SONY,1737,Medellín,Anibal Gaviria
1491,ACH22,RICO,1006,Sabaneta,Luis Perez
7386,ACH22,RICO,1594,Sabaneta,Sergio Fajardo
3799,ACH43,RICO,1934,Envigado,Federico Gutierrez
4405,ACH22,RICO,1759,Envigado,Daniel Quitero
8368,ACH22,RICO,970,Bello,Anibal Gaviria
3448,ACH22,KALLEY,659,Sabaneta,Anibal Gaviria
9237,ACH22,RICO,1270,Sabaneta,Federico Gutierrez
9890,ACH43,RICO,1571,Bello,Daniel Quitero
1114,ACH43,SONY,1420,Bello,Luis Perez
7602,ACH22,RICO,932,Sabaneta,Daniel Quitero
2384,ACH01,RICO,349,Caldas,Sergio Fajardo
4336,ACH22,KALLEY,451,Envigado,Sergio Fajardo
5947,ACH43,SONY,544,Sabaneta,Luis Perez
56,ACH22,KALLEY,1365,Medellín,Daniel Quitero
359,ACH43,KALLEY,346,Bello,Luis Perez
7781,ACH01,SONY,753,Envigado,Luis Perez
7042,ACH01,SONY,1729,Envigado,Anibal Gaviria
7683,ACH01,KALLEY,1289,Envigado,Daniel Quitero
1087,ACH22,KALLEY,684,Envigado,Luis Perez
5641,ACH22,KALLEY,1245,Sabaneta,Sergio Fajardo
3963,ACH22,RICO,1241,Bello,Anibal Gaviria
1872,ACH01,RICO,1408,Caldas,Luis Perez
9828,ACH22,RICO,868,Medellín,Federico Gutierrez
9403,ACH43,RICO,1394,Bello,Luis Perez
2003,ACH22,RICO,1728,Bello,Anibal Gaviria
1940,ACH43,RICO,496,Medellín,Anibal Gaviria
3734,ACH01,RICO,1996,Bello,Federico Gutierrez
9479,ACH22,RICO,914,Bello,Anibal Gaviria
4812,ACH01,RICO,585,Envigado,Federico Gutierrez
7796,ACH01,KALLEY,846,Sabaneta,Federico Gutierrez
9673,ACH43,RICO,630,Envigado,Luis Perez
356,ACH43,SONY,261,Caldas,Anibal Gaviria
9007,ACH01,SONY,386,Sabaneta,Anibal Gaviria
2185,ACH22,RICO,1704,Caldas,Daniel Quitero
7986,ACH43,RICO,378,Sabaneta,Daniel Quitero
7650,ACH01,RICO,593,Envigado,Luis Perez
288,ACH43,RICO,1928,Bello,Luis Perez
4916,ACH22,RICO,826,Bello,Federico Gutierrez
8129,ACH43,SONY,1878,Caldas,Federico Gutierrez
2365,ACH43,RICO,533,Caldas,Anibal Gaviria
896,ACH01,RICO,1939,Bello,Daniel Quitero
5260,ACH01,KALLEY,1082,Caldas,Daniel Quitero
4062,ACH01,KALLEY,1076,Caldas,Sergio Fajardo
4937,ACH43,RICO,739,Sabaneta,Anibal Gaviria
8325,ACH22,KALLEY,339,Sabaneta,Sergio Fajardo
4831,ACH22,RICO,1857,Medellín,Federico Gutierrez
7370,ACH22,SONY,1479,Bello,Daniel Quitero
6240,ACH22,KALLEY,1058,Medellín,Luis Perez
5732,ACH43,RICO,293,Caldas,Sergio Fajardo
1882,ACH01,RICO,1194,Caldas,Luis Perez
1792,ACH43,KALLEY,329,Sabaneta,Daniel Quitero
9112,ACH01,KALLEY,381,Caldas,Sergio Fajardo
3795,ACH22,KALLEY,1389,Sabaneta,Sergio Fajardo
3437,ACH22,KALLEY,233,Bello,Sergio Fajardo
4426,ACH01,RICO,1779,Sabaneta,Luis Perez
3560,ACH43,KALLEY,1555,Medellín,Sergio Fajardo
9407,ACH22,KALLEY,1266,Sabaneta,Daniel Quitero
6260,ACH22,SONY,1828,Bello,Anibal Gaviria
1513,ACH01,RICO,1082,Medellín,Anibal Gaviria
8691,ACH43,SONY,695,Sabaneta,Sergio Fajardo
1954,ACH22,SONY,287,Bello,Anibal Gaviria
636,ACH43,SONY,971,Caldas,Luis Perez
9280,ACH22,SONY,710,Envigado,Federico Gutierrez
3103,ACH22,SONY,152,Medellín,Daniel Quitero
5465,ACH43,KALLEY,1319,Envigado,Daniel Quitero
2508,ACH43,KALLEY,941,Envigado,Anibal Gaviria
1485,ACH43,RICO,1056,Medellín,Daniel Quitero
7114,ACH01,KALLEY,1917,Caldas,Federico Gutierrez
7033,ACH43,RICO,557,Caldas,Anibal Gaviria
8512,ACH01,KALLEY,1082,Sabaneta,Daniel Quitero
8820,ACH22,RICO,1446,Sabaneta,Federico Gutierrez
3817,ACH01,SONY,1605,Sabaneta,Anibal Gaviria
3353,ACH01,KALLEY,187,Sabaneta,Anibal Gaviria
124,ACH43,KALLEY,162,Caldas,Luis Perez
8784,ACH43,RICO,699,Caldas,Anibal Gaviria
2594,ACH01,KALLEY,284,Envigado,Daniel Quitero
9392,ACH22,RICO,403,Envigado,Federico Gutierrez
7385,ACH22,RICO,1574,Envigado,Luis Perez
4520,ACH01,RICO,302,Medellín,Sergio Fajardo
5428,ACH01,SONY,1109,Bello,Sergio Fajardo
9343,ACH01,KALLEY,914,Bello,Sergio Fajardo
2818,ACH43,KALLEY,1675,Envigado,Anibal Gaviria
9099,ACH22,KALLEY,819,Medellín,Sergio Fajardo
556,ACH01,KALLEY,106,Envigado,Sergio Fajardo
4156,ACH22,RICO,807,Caldas,Luis Perez
4284,ACH22,KALLEY,166,Envigado,Federico Gutierrez
4668,ACH22,KALLEY,213,Caldas,Federico Gutierrez
4545,ACH43,RICO,158,Bello,Luis Perez
4350,ACH01,RICO,1487,Medellín,Federico Gutierrez
5970,ACH22,KALLEY,186,Medellín,Luis Perez
5388,ACH22,RICO,459,Sabaneta,Federico Gutierrez
940,ACH01,KALLEY,288,Envigado,Anibal Gaviria
3579,ACH22,RICO,1722,Caldas,Federico Gutierrez
1731,ACH01,RICO,880,Bello,Anibal Gaviria
8099,ACH22,KALLEY,1199,Caldas,Daniel Quitero
3150,ACH22,SONY,1701,Sabaneta,Daniel Quitero
8234,ACH43,RICO,898,Envigado,Federico Gutierrez
5511,ACH22,KALLEY,1844,Sabaneta,Federico Gutierrez
1290,ACH01,SONY,242,Sabaneta,Daniel Quitero
4061,ACH01,RICO,1948,Medellín,Daniel Quitero
376,ACH22,KALLEY,1831,Envigado,Daniel Quitero
8138,ACH01,RICO,1434,Bello,Daniel Quitero
1712,ACH22,RICO,227,Envigado,Anibal Gaviria
2544,ACH43,KALLEY,778,Medellín,Luis Perez
7063,ACH01,SONY,848,Caldas,Sergio Fajardo
3501,ACH43,SONY,366,Medellín,Anibal Gaviria
2213,ACH43,RICO,634,Sabaneta,Luis Perez
960,ACH43,RICO,611,Medellín,Anibal Gaviria
2736,ACH01,KALLEY,1740,Medellín,Sergio Fajardo
854,ACH43,RICO,1169,Caldas,Anibal Gaviria
7361,ACH01,RICO,1685,Medellín,Daniel Quitero
32,ACH01,KALLEY,921,Medellín,Luis Perez
3440,ACH43,RICO,675,Caldas,Anibal Gaviria
427,ACH01,KALLEY,945,Envigado,Sergio Fajardo
6014,ACH01,SONY,1343,Medellín,Federico Gutierrez
7001,ACH01,SONY,192,Bello,Anibal Gaviria
6959,ACH01,KALLEY,658,Envigado,Anibal Gaviria
2979,ACH01,KALLEY,857,Envigado,Anibal Gaviria
4684,ACH43,RICO,319,Bello,Federico Gutierrez
8149,ACH22,RICO,1344,Bello,Federico Gutierrez
6991,ACH43,RICO,425,Caldas,Luis Perez
9321,ACH22,SONY,345,Envigado,Anibal Gaviria
6266,ACH01,KALLEY,406,Caldas,Federico Gutierrez
3352,ACH22,KALLEY,169,Sabaneta,Luis Perez
8818,ACH22,RICO,178,Envigado,Anibal Gaviria
3611,ACH01,RICO,854,Caldas,Anibal Gaviria
1942,ACH43,RICO,843,Bello,Daniel Quitero
7558,ACH43,RICO,1263,Envigado,Federico Gutierrez
8742,ACH43,RICO,846,Medellín,Luis Perez
731,ACH22,KALLEY,1966,Envigado,Federico Gutierrez
2407,ACH22,SONY,321,Envigado,Federico Gutierrez
3702,ACH22,RICO,1399,Medellín,Federico Gutierrez
5298,ACH43,SONY,312,Bello,Sergio Fajardo
3621,ACH01,SONY,1515,Caldas,Sergio Fajardo
4188,ACH22,KALLEY,1809,Caldas,Sergio Fajardo
296,ACH22,RICO,608,Envigado,Sergio Fajardo
2332,ACH01,RICO,759,Caldas,Luis Perez
14,ACH22,SONY,764,Sabaneta,Federico Gutierrez
5155,ACH43,RICO,1269,Bello,Sergio Fajardo
6883,ACH22,SONY,632,Caldas,Daniel Quitero
7185,ACH43,SONY,1003,Sabaneta,Daniel Quitero
9726,ACH22,SONY,1435,Envigado,Daniel Quitero
4991,ACH22,RICO,1300,Sabaneta,Daniel Quitero
1400,ACH01,SONY,572,Envigado,Luis Perez
592,ACH43,RICO,1100,Envigado,Sergio Fajardo
746,ACH22,SONY,1534,Medellín,Sergio Fajardo
3748,ACH01,SONY,586,Medellín,Luis Perez
982,ACH01,KALLEY,1046,Bello,Luis Perez
1670,ACH01,KALLEY,1690,Sabaneta,Anibal Gaviria
3468,ACH43,SONY,138,Medellín,Federico Gutierrez
5715,ACH01,SONY,1918,Sabaneta,Federico Gutierrez
86,ACH43,SONY,1151,Sabaneta,Sergio Fajardo
8629,ACH01,KALLEY,508,Caldas,Daniel Quitero
3154,ACH43,SONY,199,Envigado,Anibal Gaviria
296,ACH22,SONY,1792,Envigado,Anibal Gaviria
5575,ACH01,RICO,323,Bello,Luis Perez
3525,ACH22,KALLEY,1079,Sabaneta,Daniel Quitero
1250,ACH22,KALLEY,1980,Bello,Federico Gutierrez
5893,ACH01,KALLEY,563,Caldas,Daniel Quitero
3756,ACH01,KALLEY,1304,Sabaneta,Sergio Fajardo
1380,ACH43,RICO,463,Medellín,Federico Gutierrez
3991,ACH43,KALLEY,1981,Bello,Daniel Quitero
942,ACH22,KALLEY,1034,Bello,Luis Perez
2749,ACH43,RICO,150,Medellín,Daniel Quitero
3891,ACH01,KALLEY,842,Sabaneta,Federico Gutierrez
3236,ACH43,RICO,120,Caldas,Luis Perez
910,ACH43,KALLEY,1573,Caldas,Daniel Quitero
8715,ACH43,KALLEY,1804,Envigado,Federico Gutierrez
5719,ACH01,KALLEY,948,Caldas,Federico Gutierrez
8424,ACH22,SONY,880,Medellín,Daniel Quitero
5863,ACH22,SONY,1275,Sabaneta,Federico Gutierrez
4842,ACH01,KALLEY,1031,Caldas,Sergio Fajardo
6038,ACH01,RICO,418,Sabaneta,Anibal Gaviria
3755,ACH22,KALLEY,827,Bello,Federico Gutierrez
8262,ACH22,SONY,1937,Medellín,Sergio Fajardo
3140,ACH22,KALLEY,276,Caldas,Daniel Quitero
4070,ACH22,RICO,1808,Medellín,Federico Gutierrez
4283,ACH01,KALLEY,924,Medellín,Sergio Fajardo
873,ACH43,SONY,1675,Bello,Daniel Quitero
7140,ACH43,SONY,134,Medellín,Federico Gutierrez
5454,ACH01,RICO,793,Caldas,Luis Perez
2370,ACH43,RICO,549,Medellín,Luis Perez
3030,ACH22,KALLEY,1306,Envigado,Anibal Gaviria
5531,ACH22,SONY,725,Envigado,Daniel Quitero
8193,ACH43,SONY,1321,Caldas,Anibal Gaviria
4424,ACH43,KALLEY,487,Caldas,Anibal Gaviria
6795,ACH43,RICO,996,Medellín,Federico Gutierrez
922,ACH43,SONY,244,Medellín,Daniel Quitero
4912,ACH22,SONY,573,Caldas,Federico Gutierrez
5207,ACH22,KALLEY,588,Sabaneta,Daniel Quitero
6670,ACH01,SONY,1508,Sabaneta,Luis Perez
1731,ACH01,RICO,1409,Medellín,Daniel Quitero
1347,ACH43,SONY,1087,Envigado,Daniel Quitero
5899,ACH22,SONY,184,Sabaneta,Sergio Fajardo
5703,ACH43,RICO,534,Bello,Federico Gutierrez
3610,ACH01,KALLEY,790,Sabaneta,Sergio Fajardo
2917,ACH43,RICO,155,Medellín,Luis Perez
4517,ACH22,SONY,548,Caldas,Sergio Fajardo
1725,ACH22,SONY,1793,Medellín,Federico Gutierrez
7915,ACH01,RICO,1579,Sabaneta,Anibal Gaviria
8101,ACH22,KALLEY,1485,Sabaneta,Sergio Fajardo
4199,ACH01,SONY,1296,Medellín,Anibal Gaviria
7884,ACH01,SONY,1947,Caldas,Sergio Fajardo
6107,ACH01,SONY,1103,Medellín,Sergio Fajardo
897,ACH22,SONY,1443,Envigado,Daniel Quitero
